Code,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,clean_content,searched_unique_singleword,unsearched_unique_singleword,searched_pairword,searched_unique_singleword_synonym,searched_words,ranking_score,final_category
302520010,99801,80,1,302520000.0,94540,80.0,"With heads off, gilled and gutted, for processing",3,head gilled gutted processing,head,gilled gutted processing,,head caput mind brain psyche nous chief top_dog fountainhead headspring head_word capitulum principal school_principal head_teacher promontory headland foreland forefront pass straits headway point question heading header read/write_head drumhead oral_sex lead head_up steer maneuver manoeuver manoeuvre direct guide channelize channelise,head caput mind brain psyche nous chief top_dog fountainhead headspring head_word capitulum principal school_principal head_teacher promontory headland foreland forefront pass straits headway point question heading header read/write_head drumhead oral_sex lead head_up steer maneuver manoeuver manoeuvre direct guide channelize channelise,9,"head caput mind brain psyche nous chief top_dog fountainhead headspring head_word capitulum principal school_principal head_teacher promontory headland foreland forefront pass straits headway point question heading header read/write_head drumhead oral_sex lead head_up steer maneuver manoeuver manoeuvre direct guide channelize channelise Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302520090,99800,80,1,302520000.0,94540,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302530000,94544,80,1,302510000.0,94522,10.0,Coalfish (Pollachius virens),2,coalfish pollachiu viren,,coalfish pollachiu viren,,,,10,"coalfish pollachiu viren Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302540000,94557,80,0,302510000.0,94522,10.0,"Hake (Merluccius spp., Urophycis spp.)",2,hake merlucciu spp urophyci spp,,hake merlucciu spp urophycus spp,,,,10,"hake merlucciu spp urophycus spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541100,94558,10,0,302540000.0,94557,80.0,Hake of the genus Merluccius,3,hake genu merlucciu,,hake genu merlucciu,,,,9,"hake genu merlucciu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541100,94559,80,1,302541100.0,94558,10.0,Cape hake (shallow-water hake) (Merluccius capensis) and deepwater hake (deepwater Cape hake) (Merluccius paradoxus),4,cape hake shallowwater hake merlucciu capensi deepwater hake deepwater cape hake merlucciu paradoxu,cape,hake shallowwater hake merlucciu capensi deepwater hake deepwater hake merlucciu paradoxu,,cape ness mantle,cape ness mantle,8,"cape ness mantle Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541500,94560,80,1,302541100.0,94558,10.0,Southern hake (Merluccius australis),4,southern hake merlucciu australi,,southern hake merlucciu australi,,,,8,"southern hake merlucciu australi Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541900,94561,80,0,302541100.0,94558,10.0,Other,4,,,,,,,8,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541910,94562,80,1,302541900.0,94561,80.0,Silver hake (Merluccius bilinearis),5,silver hake merlucciu bilineari,silver,hake merlucciu bilinearus,,silver Ag atomic_number_47 ash_grey ash_gray silver_grey silver_gray flatware silver_medal silvern silvery argent silverish eloquent facile fluent silver-tongued smooth-spoken,silver Ag atomic_number_47 ash_grey ash_gray silver_grey silver_gray flatware silver_medal silvern silvery argent silverish eloquent facile fluent silver-tongued smooth-spoken,7,"silver Ag atomic_number_47 ash_grey ash_gray silver_grey silver_gray flatware silver_medal silvern silvery argent silverish eloquent facile fluent silver-tongued smooth-spoken Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541920,94563,80,1,302541900.0,94561,80.0,Hake of the species Merluccius merluccius,5,hake species merlucciu merlucciu,,hake species merlucciu merlucciu,,,,7,"hake species merlucciu merlucciu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302541990,94564,80,1,302541900.0,94561,80.0,Other,5,,,,,,,7,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302549000,94565,80,1,302540000.0,94557,80.0,Hake of the genus Urophycis,3,hake genu urophyci,,hake genu urophycus,,,,9,"hake genu urophycus Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302550000,94592,80,1,302510000.0,94522,10.0,Alaska pollock (Theragra chalcogramma),2,alaska pollock theragra chalcogramma,,alaska pollock theragra chalcogramma,,,,10,"alaska pollock theragra chalcogramma Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302560000,94612,80,0,302510000.0,94522,10.0,"Blue whiting (Micromesistius poutassou, Micromesistius australis)",2,blue whiting micromesistiu poutassou micromesistiu australi,,blue whiting micromesistiu poutassou micromesistiu australi,,,,10,"blue whiting micromesistiu poutassou micromesistiu australi Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302560010,94613,80,1,302560000.0,94612,80.0,Blue whiting (Micromesistius poutassou),3,blue whiting micromesistiu poutassou,,blue whiting micromesistiu poutassou,,,,9,"blue whiting micromesistiu poutassou Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302560020,94614,80,1,302560000.0,94612,80.0,Southern blue whiting (Micromesistius australis),3,southern blue whiting micromesistiu australi,,southern blue whiting micromesistiu australi,,,,9,"southern blue whiting micromesistiu australi Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302590000,94615,80,0,302510000.0,94522,10.0,Other,2,,,,,,,10,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302591000,94616,80,0,302590000.0,94615,80.0,Polar cod (Boreogadus saida),3,polar cod boreogadu saida,cod,polar boreogadu saida,,pod cod seedcase codfish gull dupe slang befool fool put_on take_in put_one_over put_one_across tease razz rag tantalize tantalise bait taunt twit rally ride collect C.O.D. COD cash_on_delivery,pod cod seedcase codfish gull dupe slang befool fool put_on take_in put_one_over put_one_across tease razz rag tantalize tantalise bait taunt twit rally ride collect C.O.D. COD cash_on_delivery,9,"pod cod seedcase codfish gull dupe slang befool fool put_on take_in put_one_over put_one_across tease razz rag tantalize tantalise bait taunt twit rally ride collect C.O.D. COD cash_on_delivery Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302591010,94621,80,1,302591000.0,94616,80.0,For processing,4,processing,,processing,,,,8,"processing Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302591090,94622,80,1,302591000.0,94616,80.0,Other,4,,,,,,,8,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302592000,94617,80,1,302590000.0,94615,80.0,Whiting (Merlangius merlangus),3,whiting merlangiu merlangu,,whiting merlangiu merlangu,,,,9,"whiting merlangiu merlangu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302593000,94618,80,1,302590000.0,94615,80.0,Pollack (Pollachius pollachius),3,pollack pollachiu pollachiu,,pollack pollachiu pollachiu,,,,9,"pollack pollachiu pollachiu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302594000,94619,80,1,302590000.0,94615,80.0,Ling (Molva spp.),3,ling molva spp,,ling molva spp,,,,9,"ling molva spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302599000,94620,80,1,302590000.0,94615,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302710000,95155,10,0,302000000.0,28402,80.0,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 0302 91 to 0302 99",1,tilapia oreochromi spp catfish pangasiu spp siluru spp claria spp ictaluru spp carp cyprinu spp carassiu spp ctenopharyngodon idellu hypophthalmichthy spp cirrhinu spp mylopharyngodon piceu catla catla labeo spp osteochilu hasseltus leptobarbu hoeveni megalobrama spp eel anguilla spp nile perch late niloticu snakehead channa spp excluding edible fish offal subheading,fish,tilapium oreochromi spp catfish pangasiu spp siluru spp clarium spp ictaluru spp carp cyprinu spp carassiu spp ctenopharyngodon idellu hypophthalmichthy spp cirrhinu spp mylopharyngodon piceu catla catla labeo spp osteochilu hasseltu leptobarbu hoeveni megalobrama spp eel anguilla spp nile perch late niloticu snakehead channa spp excluding edible offal subheading,,fish Pisces Fish Pisces_the_Fishes angle,fish Pisces Fish Pisces_the_Fishes angle,11,"fish Pisces Fish Pisces_the_Fishes angle Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302710000,95156,80,1,302710000.0,95155,10.0,Tilapias (Oreochromis spp.),2,tilapia oreochromi spp,,tilapium oreochromi spp,,,,10,"tilapium oreochromi spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302720000,95157,80,1,302710000.0,95155,10.0,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",2,catfish pangasiu spp siluru spp claria spp ictaluru spp,,catfish pangasiu spp siluru spp clarium spp ictaluru spp,,,,10,"catfish pangasiu spp siluru spp clarium spp ictaluru spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302730000,95158,80,1,302710000.0,95155,10.0,"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",2,carp cyprinu spp carassiu spp ctenopharyngodon idellu hypophthalmichthy spp cirrhinu spp mylopharyngodon piceu catla catla labeo spp osteochilu hasseltus leptobarbu hoeveni megalobrama spp,,carp cyprinu spp carassiu spp ctenopharyngodon idellu hypophthalmichthy spp cirrhinu spp mylopharyngodon piceu catla catla labeo spp osteochilu hasseltu leptobarbu hoeveni megalobrama spp,,,,10,"carp cyprinu spp carassiu spp ctenopharyngodon idellu hypophthalmichthy spp cirrhinu spp mylopharyngodon piceu catla catla labeo spp osteochilu hasseltu leptobarbu hoeveni megalobrama spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302740000,95159,80,1,302710000.0,95155,10.0,Eels (Anguilla spp.),2,eel anguilla spp,,eel anguilla spp,,,,10,"eel anguilla spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302790000,95160,80,1,302710000.0,95155,10.0,Other,2,,,,,,,10,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302810000,96155,10,0,302000000.0,28402,80.0,"Other fish, excluding edible fish offal of subheadings 0302 91 to 0302 99",1,fish excluding edible fish offal subheading,fish,excluding edible offal subheading,,fish Pisces Fish Pisces_the_Fishes angle,fish Pisces Fish Pisces_the_Fishes angle,11,"fish Pisces Fish Pisces_the_Fishes angle Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302810000,95162,80,0,302810000.0,96155,10.0,Dogfish and other sharks,2,dogfish shark,,dogfish shark,,,,10,"dogfish shark Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302811500,100573,80,1,302810000.0,95162,80.0,Piked dogfish (Squalus acanthias) and catsharks (Scyliorhinus spp.),3,piked dogfish squalu acanthia catshark scyliorhinu spp,,piked dogfish squalu acanthium catshark scyliorhinu spp,,,,9,"piked dogfish squalu acanthium catshark scyliorhinu spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302813000,95165,80,1,302810000.0,95162,80.0,Porbeagle shark (Lamna nasus),3,porbeagle shark lamna nasu,,porbeagle shark lamna nasu,,,,9,"porbeagle shark lamna nasu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302814000,100574,80,1,302810000.0,95162,80.0,Blue shark (Prionace glauca),3,blue shark prionace glauca,,blue shark prionace glauca,,,,9,"blue shark prionace glauca Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302818000,100575,80,1,302810000.0,95162,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302820000,95168,80,1,302810000.0,96155,10.0,Rays and skates (Rajidae),2,ray skate rajida,,ray skate rajida,,,,10,"ray skate rajida Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302830000,95167,80,1,302810000.0,96155,10.0,Toothfish (Dissostichus spp.),2,toothfish dissostichu spp,,toothfish dissostichu spp,,,,10,"toothfish dissostichu spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302840000,95169,80,0,302810000.0,96155,10.0,Sea bass (Dicentrarchus spp.),2,sea bas dicentrarchu spp,sea ba,dicentrarchu spp,,sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB,sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB,10,"sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302841000,95170,80,1,302840000.0,95169,80.0,European sea bass (Dicentrarchus labrax),3,european sea bas dicentrarchu labrax,sea ba,european dicentrarchu labrax,,sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB,sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB,9,"sea ocean barium Ba atomic_number_56 Bachelor_of_Arts BA Artium_Baccalaurens AB Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302849000,95171,80,1,302840000.0,95169,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302850000,95186,80,0,302810000.0,96155,10.0,Sea bream (Sparidae),2,sea bream sparida,sea,bream sparida,,sea ocean,sea ocean,10,"sea ocean Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302851000,95187,80,1,302850000.0,95186,80.0,Of the species Dentex dentex or Pagellus spp.,3,species dentex dentex pagellu spp,,species dentex dentex pagellu spp,,,,9,"species dentex dentex pagellu spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302853000,95188,80,1,302850000.0,95186,80.0,Gilt-head sea bream (Sparus aurata),3,gilthead sea bream sparu auratum,sea,gilthead bream sparu auratum,,sea ocean,sea ocean,9,"sea ocean Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302859000,95189,80,1,302850000.0,95186,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302890000,95233,80,0,302810000.0,96155,10.0,Other,2,,,,,,,10,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302891000,95234,80,1,302890000.0,95233,80.0,Freshwater fish,3,freshwater fish,fish,freshwater,,fish Pisces Fish Pisces_the_Fishes angle,fish Pisces Fish Pisces_the_Fishes angle,9,"fish Pisces Fish Pisces_the_Fishes angle Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302892100,95235,10,0,302890000.0,95233,80.0,Other,3,,,,,,,9,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302892100,95236,20,0,302892100.0,95235,10.0,"Fish of the genus Euthynnus, other than the skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis) mentioned in subheading 0302 33 and other than Kawakawa (Euthynnus affinis) mentioned in subheading 0302 49",4,fish genu euthynnu skipjack stripebellied bonito euthynnu katsuwonu pelami mentioned subheading kawakawa euthynnu affini mentioned subheading,fish,genu euthynnu skipjack stripebellied bonito euthynnu katsuwonu pelami mentioned subheading kawakawa euthynnu affini mentioned subheading,,fish Pisces Fish Pisces_the_Fishes angle,fish Pisces Fish Pisces_the_Fishes angle,8,"fish Pisces Fish Pisces_the_Fishes angle Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302892100,95237,80,1,302892100.0,95236,20.0,For the industrial manufacture of products of heading 1604,5,industrial manufacture product heading,industrial,manufacture product heading,,industrial,industrial,7,"industrial Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302892900,95238,80,1,302892100.0,95236,20.0,Other,5,,,,,,,7,"other Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302893100,95239,10,0,302892100.0,95235,10.0,Redfish (Sebastes spp.),4,redfish sebaste spp,,redfish sebaste spp,,,,8,"redfish sebaste spp Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
302893100,95240,80,1,302893100.0,95239,10.0,Of the species Sebastes marinus,5,species sebaste marinu,,species sebaste marinu,,,,7,"species sebaste marinu Fish - Fresh Or Chilled, Fish - Livers, Fish - Roes, Salmon - Fresh/Chilled, Coalfish (Saithe)"
